TIME,year,month,T,R_HF_index1,R_HF_index2,R_HF_index3,R_HF_index4,R_HF_index5,R_HF_index6,R_HF_index7,R_HF_index8,R_HF_index9,R_HF_index10,R_HF_index11,R_HF_index12,R_HF_index13,R_HF_index14,R_HF_index15,R_HF_index16,R_HF_index17,R_HF_index18,R_HF_index19,R_HF_index20,R_HF_index21,R_HF_index22,R_HF_index23,R_HF_index24,R_HF_index25,R_HF_index26,R_HF_index27,R_HF_index28,R_HF_index29,R_HF_index30,R_HF_index31,R_HF_index32,R_HF_index33,R_HF_index34,R_HF_index35,R_HF_index36,R_HF_index37,R_HF_index38,R_HF_index39,R_HF_index40,R_HF_index41,R_HF_index42,R_HF_index43,R_HF_index44,R_HF_index45,R_HF_index46,R_HF_index47,R_HF_index48,R_HF_index49,R_HF_index50,R_HF_index51,R_HF_index52,R_HF_index53,R_HF_index54,R_HF_index55,eR_HF_index1,eR_HF_index2,eR_HF_index3,eR_HF_index4,eR_HF_index5,eR_HF_index6,eR_HF_index7,eR_HF_index8,eR_HF_index9,eR_HF_index10,eR_HF_index11,eR_HF_index12,eR_HF_index13,eR_HF_index14,eR_HF_index15,eR_HF_index16,eR_HF_index17,eR_HF_index18,eR_HF_index19,eR_HF_index20,eR_HF_index21,eR_HF_index22,eR_HF_index23,eR_HF_index24,eR_HF_index25,eR_HF_index26,eR_HF_index27,eR_HF_index28,eR_HF_index29,eR_HF_index30,eR_HF_index31,eR_HF_index32,eR_HF_index33,eR_HF_index34,eR_HF_index35,eR_HF_index36,eR_HF_index37,eR_HF_index38,eR_HF_index39,eR_HF_index40,eR_HF_index41,eR_HF_index42,eR_HF_index43,eR_HF_index44,eR_HF_index45,eR_HF_index46,eR_HF_index47,eR_HF_index48,eR_HF_index49,eR_HF_index50,eR_HF_index51,eR_HF_index52,eR_HF_index53,eR_HF_index54,eR_HF_index55
1993m7,1993,7,1993,,,,,.0294617,.0152826,,,.0062802,,,,.0218593,,.0247902,.0329511,.0085632,.0154796,,.0248877,,-.0172479,,,.0209784,.0207825,.0112366,.0193123,.0295714,.0357532,.0240095,.0206846,.0222956,,.0229056,.0203574,,.0364284,,,,,,.0177417,,.0174469,.006777,.0140015,.013311,,.0152826,,,,,,,,,.0270646,.0128855,,,.0038831,,,,.0194622,,.022393,.030554,.0061661,.0130824,,.0224906,,-.019645,,,.0185813,.0183854,.0088395,.0169152,.0271743,.033356,.0216123,.0182875,.0198985,,.0205085,.0179603,,.0340312,,,,,,.0153446,,.0150498,.0043799,.0116044,.0109139,,.0128855,,,,
1993m8,1993,8,1993,,,,,.0248877,.0165621,,,.0090588,,,,.0428679,,.0733434,-.0520304,.0547722,.0457379,,.040758,,.0844331,,,.0376811,.0275179,.0121262,.0138043,.0021158,.0335721,.0177417,.028879,.0294947,,.0311672,.0289382,,.0364284,,,,,,.0100493,,.0208805,.0196065,.0139029,.007869,,.0171521,,,,,,,,,.0223908,.0140652,,,.006562,,,,.040371,,.0708465,-.0545273,.0522754,.043241,,.0382611,,.0819362,,,.0351842,.025021,.0096293,.0113074,-.0003811,.0310752,.0152448,.0263821,.0269978,,.0286703,.0264413,,.0339315,,,,,,.0075525,,.0183836,.0171097,.011406,.0053721,,.0146552,,,,
1993m9,1993,9,1993,,,,,.0069756,.018331,,,.0241071,,,,.0195085,,.0371031,-.0257281,.0253753,.0163654,,.0198026,,.0473606,,,.0248877,.0086624,.0069756,-.0025031,-.0032633,.0169938,.0032946,.0156765,.0164568,,.0177535,.0157926,,-.0066219,,,,,,.0055844,,.013311,.0140015,.0102473,.0043903,,.0072735,,,,,,,,,.004379,.0157343,,,.0215105,,,,.0169118,,.0345065,-.0283248,.0227787,.0137687,,.017206,,.0447639,,,.0222911,.0060657,.004379,-.0050998,-.0058599,.0143972,.0006979,.0130799,.0138602,,.0151568,.013196,,-.0092185,,,,,,.0029878,,.0107144,.0114049,.0076507,.0017937,,.0046769,,,,
1993m10,1993,10,1993,,,,,.0195085,.0202927,,,-.0010005,,,,.0358497,,.0475513,-.0337636,.0754785,.124869,,.0640071,,.0113355,,,.0306262,.0166604,.013311,.0275179,.0253012,.0197507,.0223484,.0313049,.0340458,,.0340719,.0314667,,.0468836,,,,,,.0281987,,.0179381,.0097523,.0128175,.022935,,.0149871,,,,,,,,,.0173109,.0180951,,,-.0031981,,,,.0336521,,.0453537,-.0359612,.0732809,.1226714,,.0618096,,.0091379,,,.0284286,.0144629,.0111134,.0253203,.0231036,.0175531,.0201508,.0291073,.0318482,,.0318743,.0292691,,.044686,,,,,,.0260011,,.0157406,.0075547,.0106199,.0207374,,.0127895,,,,
1993m11,1993,11,1993,,,,,.0086624,.0085632,,,-.0146062,,,,-.0224501,,-.0430119,.0373921,.0387398,.0304322,,.0465018,,.0459289,,,-.0194887,.0015987,.001399,.0022974,.0079612,.0018004,.003992,.0014989,.0029098,,.0035766,.0007587,,-.0001,,,,,,-.0161294,,.010841,.0068763,.0059821,.0117309,,.0114344,,,,,,,,,.0061655,.0060664,,,-.017103,,,,-.024947,,-.0455088,.0348952,.036243,.0279353,,.044005,,.043432,,,-.0219856,-.0008982,-.0010979,-.0001995,.0054643,-.0006965,.0014951,-.000998,.0004129,,.0010797,-.0017382,,-.0025969,,,,,,-.0186263,,.0083441,.0043794,.0034852,.009234,,.0089375,,,,
1993m12,1993,12,1993,,,,,.027226,.0163654,,,.0076705,,,,.0372958,,.0285875,.0066777,.0952193,.1184051,,.1008403,,.04095,,,.0352706,.0290732,.0267393,.0486949,.0433803,.0587405,.0465018,.038355,.0389341,,.0398945,.0383184,,.0758493,,,,,,.0362355,,.0270313,.0180364,.0076705,.0151841,,.0169554,,,,,,,,,.0249286,.014068,,,.0053731,,,,.0349984,,.0262901,.0043803,.0929219,.1161077,,.098543,,.0386526,,,.0329733,.0267759,.0244419,.0463976,.041083,.0564431,.0442045,.0360576,.0366368,,.0375972,.036021,,.073552,,,,,,.0339381,,.024734,.015739,.0053731,.0128868,,.0146581,,,,
1994m1,1994,1,1994,,,,,.0374884,.0148886,,,.0077697,,,,.0312079,,.0249853,-.0499258,.0518331,0,,.0799196,,.1150237,,,.0232281,.034498,.0103463,.0105442,.0057584,.0190661,.0125213,.0246926,.0251774,,.0259864,.0233883,,.0208805,,,,,,.0185273,,.0244975,.0117309,.0065783,.0273233,,.018331,,.019018,,,,,,,.0349916,.0123917,,,.0052729,,,,.028711,,.0224884,-.0524227,.0493363,-.0024969,,.0774227,,.1125268,,,.0207312,.0320012,.0078494,.0080473,.0032615,.0165692,.0100244,.0221957,.0226805,,.0234895,.0208915,,.0183836,,,,,,.0160304,,.0220006,.009234,.0040814,.0248264,,.0158341,,.0165211,,
1994m2,1994,2,1994,,,,,-.0030045,-.0041084,,,.0057832,,,,-.012275,,-.0167393,.0097523,-.0056157,-.0058169,,-.0085363,,-.0021022,,,-.004008,-.004912,-.0133892,-.0280909,-.0230046,-.0220759,-.0229616,-.0055152,-.0046719,,-.0037149,-.0061599,,-.0661398,,,,,,-.0070246,,.0043903,.0117309,.0023971,-.0019018,,.0106432,,.0314018,,,,,,,-.0051023,-.0062062,,,.0036854,,,,-.0143728,,-.0188371,.0076545,-.0077135,-.0079147,,-.0106341,,-.0042,,,-.0061058,-.0070098,-.015487,-.0301887,-.0251024,-.0241737,-.0250594,-.007613,-.0067697,,-.0058127,-.0082577,,-.0682376,,,,,,-.0091224,,.0022926,.0096331,.0002993,-.0039996,,.0085454,,.029304,,
1994m3,1994,3,1994,,,,,-.0093435,.013607,,,.0043903,,,,-.0311811,,-.0351092,.1072387,-.0447882,-.0661398,,-.0342809,,-.0130852,,,-.0210194,-.0055152,-.0133892,-.0258308,.0072298,-.0381921,-.023371,-.0152152,-.0143606,,-.0138261,-.0159048,,-.0349021,,,,,,-.0118702,,.0032946,.0099503,-.0213258,-.0190809,,-.0023026,,-.0103534,,,,,,,-.0120399,.0109106,,,.001694,,,,-.0338775,,-.0378055,.1045424,-.0474845,-.0688362,,-.0369773,,-.0157816,,,-.0237157,-.0082115,-.0160856,-.0285271,.0045334,-.0408885,-.0260673,-.0179115,-.017057,,-.0165225,-.0186012,,-.0375984,,,,,,-.0145665,,.0005982,.007254,-.0240221,-.0217772,,-.004999,,-.0130498,,
1994m4,1994,4,1994,,,,,-.0015011,-.0025031,,,.0091579,,,,-.0041084,,-.0006002,.0327576,-.0238829,.007472,,-.031078,,-.0855579,,,-.0037069,-.0070246,-.0164343,-.0023026,-.0108668,-.021666,-.0111621,-.0059175,-.0053392,,-.0045775,-.007085,,-.0120726,,,,,,-.002002,,-.0042088,.0031949,-.0282966,-.0087381,,.0001,,-.0007002,,,,,,,-.0041975,-.0051995,,,.0064616,,,,-.0068048,,-.0032965,.0300612,-.0265793,.0047757,,-.0337743,,-.0882543,,,-.0064032,-.009721,-.0191307,-.004999,-.0135632,-.0243624,-.0138584,-.0086138,-.0080356,,-.0072738,-.0097814,,-.0147689,,,,,,-.0046984,,-.0069052,.0004985,-.030993,-.0114344,,-.0025964,,-.0033966,,
1994m5,1994,5,1994,,,,,.0037928,.0121262,,,-.0095454,,,,.0070749,,-.0027037,.022544,.0044899,.0057832,,.0087615,,-.0004001,,-.0290169,.0040916,.0093561,.0022974,.0021976,.0149182,.0093878,.0041912,.006777,.0064253,,.0077112,.0057753,,.0222506,,,,,,-.0060181,,-.001401,.0073728,.0003,.0045895,,.0061809,,.0345946,,,,,,,.0006976,.009031,,,-.0126406,,,,.0039797,,-.0057989,.0194488,.0013947,.002688,,.0056663,,-.0034953,,-.0321122,.0009964,.0062609,-.0007978,-.0008976,.011823,.0062926,.001096,.0036818,.0033301,,.004616,.0026801,,.0191554,,,,,,-.0091133,,-.0044962,.0042775,-.0027952,.0014942,,.0030857,,.0314994,,
1994m6,1994,6,1994,,,,,-.0045102,.0088606,,,.0057832,,,,-.0095454,,-.0164343,.1136858,-.0055152,-.0186733,,-.0032051,,.0121262,,.1147562,-.0041084,.0111377,.0107421,.0077697,.0312273,-.0057083,.0076705,.0026964,.0025627,,.0032029,.0007237,,.0014989,,,,,,-.0142003,,.0021976,.0115332,.0014989,-.0005001,,.0075713,,-.0032051,,,,,,,-.0076054,.0057654,,,.002688,,,,-.0126406,,-.0195295,.1105906,-.0086104,-.0217685,,-.0063003,,.009031,,.111661,-.0072036,.0080425,.0076469,.0046745,.0281321,-.0088035,.0045753,-.0003988,-.0005325,,.0001077,-.0023715,,-.0015963,,,,,,-.0172956,,-.0008976,.008438,-.0015963,-.0035953,,.0044761,,-.0063003,,
1994m7,1994,7,1994,,,,,.0112366,.006777,,,.0036932,,,,.0246926,,.0271287,-.0425944,.0312079,.0159718,,.0301412,,.0600598,,.1278654,.0090588,.0154796,.0014989,.0044899,-.0221628,.0065912,.0016986,.0134097,.0131235,,.0136909,.0113642,,.0070749,,,,,,.0134097,,.0107421,.014593,.0153811,.0001,,.0087615,,.0094552,,,,,,,.0084405,.0039809,,,.0008971,,,,.0218965,,.0243326,-.0453905,.0284118,.0131757,,.0273451,,.0572637,,.1250693,.0062628,.0126835,-.0012972,.0016938,-.0249589,.0037951,-.0010975,.0106136,.0103274,,.0108948,.0085681,,.0042788,,,,,,.0106136,,.007946,.0117969,.012585,-.0026961,,.0059654,,.0066591,,
1994m8,1994,8,1994,,,,,.0119286,.0197046,,,-.0035061,,,,.046979,,.0254728,-.0669949,.0757566,.0317893,,.0765906,,.1462625,,.2834481,.01262,.0179381,.0020978,.0107421,.0093571,.0266857,.0128175,.0243023,.0239645,,.0249745,.0222046,,.0256677,,,,,,.0320799,,.001399,.0109399,.0079682,-.0021022,,.0076705,,-.0066219,,,,,,,.0082354,.0160114,,,-.0071993,,,,.0432858,,.0217796,-.070688,.0720634,.0280962,,.0728974,,.1425693,,.279755,.0089269,.014245,-.0015954,.0070489,.0056639,.0229926,.0091243,.0206091,.0202714,,.0212814,.0185115,,.0219746,,,,,,.0283867,,-.0022942,.0072468,.004275,-.0057954,,.0039773,,-.010315,,
1994m9,1994,9,1994,,,,,.003992,.0058827,,,.0002,,,,.0021976,,.0098513,.0051865,.0315956,.0084641,,.0467882,,.0608128,,.0239118,.0131136,.0040916,.0070749,.0057832,.0252193,.0082409,.0077697,.0088606,.0078799,,.0084958,.006771,,-.0012007,,,,,,.0057832,,-.0028039,.0058827,.0011993,.0103463,,.0037928,,-.0094445,,,,,,,.0002988,.0021895,,,-.0034932,,,,-.0014956,,.0061581,.0014934,.0279024,.0047709,,.043095,,.0571197,,.0202186,.0094205,.0003984,.0033817,.0020901,.0215261,.0045478,.0040766,.0051675,.0041867,,.0048026,.0030779,,-.0048939,,,,,,.0020901,,-.0064971,.0021895,-.0024939,.0066531,,.0000996,,-.0131376,,
1994m10,1994,10,1994,,,,,.0041912,-.0026034,,,-.0012007,,,,.0089597,,.0650384,.0042908,-.0211215,-.0089398,,-.0237805,,-.0272684,,-.1030299,.003992,-.004008,.0021976,.0036932,-.0165014,-.0075263,-.0095454,-.0003,-.0012398,,7.00e-06,-.0026204,,-.0011006,,,,,,.0124225,,.0012992,.0068763,-.0009004,.0059821,,.0060815,,-.0101514,,,,,,,.0003984,-.0063962,,,-.0049935,,,,.0051669,,.0612456,.000498,-.0249143,-.0127326,,-.0275733,,-.0310612,,-.1068227,.0001992,-.0078008,-.0015952,-.0000996,-.0202942,-.011319,-.0133382,-.0040928,-.0050326,,-.0037858,-.0064132,,-.0048934,,,,,,.0086297,,-.0024936,.0030835,-.0046932,.0021893,,.0022887,,-.0139441,,
1994m11,1994,11,1994,,,,,-.0172479,-.0022024,,,-.0045102,,,,-.0246001,,.0113355,.0459289,-.0285024,-.0400931,,-.0241902,,.0025966,,-.1114904,-.0149106,-.0127813,-.0031048,-.0129839,-.0007093,-.0160633,-.0101514,-.0127813,-.0148284,,-.0127823,-.0154589,,.0038924,,,,,,-.016536,,.0003999,.0088606,-.0079314,-.0068232,,.0024969,,.0188218,,,,,,,-.0209411,-.0058956,,,-.0082033,,,,-.0282933,,.0076423,.0422358,-.0321955,-.0437863,,-.0278834,,-.0010965,,-.1151835,-.0186038,-.0164745,-.006798,-.0166771,-.0044024,-.0197565,-.0138445,-.0164745,-.0185216,,-.0164755,-.019152,,.0001992,,,,,,-.0202291,,-.0032933,.0051675,-.0116245,-.0105164,,-.0011963,,.0151286,,
1994m12,1994,12,1994,,,,,.0006998,.0146915,,,.0081666,,,,.0103463,,.0034939,-.0118702,-.0322133,-.0177567,,-.0434296,,-.037079,,-.0832729,.0073728,0,-.0017014,-.007629,-.0072794,-.0382212,-.004912,-.0008003,-.0026746,,-.0008464,-.0041114,,-.0098483,,,,,,.0097523,,-.0006002,.0071742,-.0149106,.0053855,,.0035935,,.0318862,,,,,,,-.0036906,.0103012,,,.0037762,,,,.0059559,,-.0008965,-.0162605,-.0366037,-.0221471,,-.0478199,,-.0414694,,-.0876633,.0029824,-.0043903,-.0060918,-.0120194,-.0116698,-.0426116,-.0093024,-.0051907,-.0070649,,-.0052367,-.0085018,,-.0142387,,,,,,.0053619,,-.0049905,.0027839,-.019301,.0009951,,-.0007968,,.0274958,,
1995m1,1995,1,1995,,,,,.0107421,.0085632,,,.0021976,,,,.0032946,-.0153167,-.0024029,.0234235,-.0565704,-.0621946,,-.0351092,,-.0649653,,-.0842516,.0029955,.0201947,.0062802,-.016536,-.0049402,-.0226506,-.0126801,-.0022024,-.0046317,,-.001986,-.0054086,,-.0087381,,,,,,-.0054146,,.0127188,.0083649,.0054849,.0087615,,.0035935,,-.0226547,,,,,,,.0065509,.004372,,,-.0019936,,,,-.0008966,-.0195079,-.0065941,.0192323,-.0607616,-.0663858,,-.0393004,,-.0691565,,-.0884428,-.0011957,.0160035,.002089,-.0207272,-.0091314,-.0268418,-.0168713,-.0063936,-.0088229,,-.0061772,-.0095998,,-.0129293,,,,,,-.0096058,,.0085276,.0041737,.0012937,.0045703,,-.0005977,,-.0268459,,
1995m2,1995,2,1995,,,,,.0205866,.0143959,,,.0141001,,,,.0318862,.0634442,.0336282,-.0208151,-.0219389,.0125213,,-.0244976,,-.0676366,,-.0875206,.0166604,.01262,.0020978,.0003999,-.0146062,.0009136,-.0009004,.0130149,.0107678,,.013384,.009882,,.0143959,,,,,,.0110388,,.010841,.0134097,.0097523,.0251803,,.01262,,.0014989,,,,,,,.0165946,.0104039,,,.0101081,,,,.0278942,.0594522,.0296362,-.0248072,-.0259309,.0085293,,-.0284897,,-.0716287,,-.0915126,.0126684,.008628,-.0018942,-.0035921,-.0185982,-.0030784,-.0048924,.0090229,.0067758,,.009392,.00589,,.0104039,,,,,,.0070468,,.006849,.0094177,.0057603,.0211883,,.008628,,-.0024931,,
1995m3,1995,3,1995,,,,,.0154796,.0147901,,,.0175452,,,,.0328543,.0929437,.0366212,-.0213258,-.0071253,.0065783,,-.0182658,,-.0458345,,.0552455,.0206846,.0068763,.0150856,.0104453,.0397264,.0126753,.0141987,.0163654,.0131127,,.0161174,.0117289,,.0139029,,,,,,.010841,,.0062802,.0139029,.0181346,.0119286,,.0137056,,.0182328,,,,,,,.0108901,.0102006,,,.0129557,,,,.0282649,.0883543,.0320317,-.0259152,-.0117148,.0019889,,-.0228553,,-.050424,,.050656,.0160951,.0022869,.0104962,.0058558,.0351369,.0080859,.0096093,.0117759,.0085232,,.011528,.0071395,,.0093135,,,,,,.0062516,,.0016908,.0093135,.0135451,.0073391,,.0091162,,.0136433,,
1995m4,1995,4,1995,,,,,.0181346,.0034939,,,.0184291,,,,.0243023,.0808424,.0328543,-.0016013,.0277124,-.008133,,.0553401,,.0853517,,-.0792597,.0260575,.0208805,.0107421,.0132123,.0107302,.0215364,.0146915,.0207825,.0188747,,.0210724,.0163781,,.0077697,,,,,,.010841,,.015578,.0107421,.0188218,.0197046,,.0139029,,-.0002,,,,,,,.0137442,-.0008965,,,.0140388,,,,.0199119,.076452,.028464,-.0059916,.0233221,-.0125233,,.0509497,,.0809613,,-.08365,.0216672,.0164901,.0063517,.008822,.0063399,.0171461,.0103012,.0163922,.0144844,,.0166821,.0119878,,.0033794,,,,,,.0064507,,.0111877,.0063517,.0144314,.0153142,,.0095126,,-.0045904,,
1995m5,1995,5,1995,,,,,.0123238,.0125213,,,.0059821,,,,.0187236,.0244975,.0172504,-.0373904,.0362355,.0282959,,.0329511,,.0230327,,.139501,.0121262,.0182328,.0077697,.0079682,.0144925,.0141445,.0089597,.0168571,.0147448,,.0177427,.0129557,,.0250828,,,,,,.0252778,,.0075713,.007869,.0186255,.0198026,,.0085632,,.0177417,,,,,,,.0069383,.0071358,,,.0005966,,,,.0133381,.019112,.0118649,-.0427759,.03085,.0229104,,.0275656,,.0176472,,.1341156,.0067407,.0128473,.0023843,.0025827,.009107,.008759,.0035743,.0114716,.0093593,,.0123572,.0075702,,.0196973,,,,,,.0198923,,.0021858,.0024835,.01324,.0144172,,.0031778,,.0123562,,
1995m6,1995,6,1995,,,,,.0203907,.0243999,,,.0091579,,,,.0471698,-.007226,.0863612,-.1049162,.0123238,-.0039076,,.0141987,,-.0048116,,.1477301,.0462154,.0146915,.005286,.0057832,-.0174646,.0144057,.0056838,.0244975,.0218985,,.0245336,.0205494,,.004689,,,,,,.0134097,,.0170538,.01262,.022935,.0079682,,.0032946,,.0020978,,,,,,,.0157017,.0197109,,,.0044689,,,,.0424808,-.011915,.0816722,-.1096052,.0076348,-.0085966,,.0095097,,-.0095005,,.1430411,.0415264,.0100026,.000597,.0010943,-.0221536,.0097167,.0009948,.0198085,.0172095,,.0198446,.0158604,,0,,,,,,.0087207,,.0123648,.007931,.018246,.0032792,,-.0013944,,-.0025912,,
1995m7,1995,7,1995,,,,,.0228372,.0134097,,,.022055,,,,.0631626,.0380662,.0963097,-.0982746,.0156765,.0180364,,.0163654,,.0088606,,.0062802,.043634,.0196065,.0121262,.0117309,-.0063461,.0367976,.0172504,.0314987,.0289081,,.0319676,.0284417,,.0385474,,,,,,.026155,,.0117309,.0109399,.0210763,.0187236,,.0191161,,.0154796,,,,,,,.0183473,.0089198,,,.0175651,,,,.0586727,.0335763,.0918198,-.1027645,.0111866,.0135465,,.0118754,,.0043707,,.0017903,.0391441,.0151166,.0076363,.007241,-.010836,.0323077,.0127604,.0270088,.0244182,,.0274776,.0239518,,.0340575,,,,,,.0216651,,.007241,.00645,.0165864,.0142337,,.0146262,,.0109897,,
1995m8,1995,8,1995,,,,,.013311,.0134097,,,.0097523,,,,.0306262,.076961,.0270313,.0104453,.0024969,-.0079314,,.0070749,,.0268367,,-.0299439,.028879,.0211742,.0141001,.0205866,.0232604,.0336997,.022544,.0217615,.0196114,,.0231744,.0192329,,.0543935,,,,,,-.0001,,.013311,.0113355,.0095542,.0031949,,.0113355,,.0054849,,,,,,,.008622,.0087207,,,.0050633,,,,.0259372,.072272,.0223424,.0057563,-.0021921,-.0126204,,.0023859,,.0221477,,-.0346329,.02419,.0164852,.0094111,.0158976,.0185714,.0290107,.017855,.0170725,.0149224,,.0184854,.0145439,,.0497045,,,,,,-.004789,,.008622,.0066465,.0048652,-.0014941,,.0066465,,.0007959,,
1995m9,1995,9,1995,,,,,.0206846,.0161686,,,.018331,,,,.029753,.005286,.040662,-.0065212,.0106432,.0030952,,.022055,,.0257652,,-.0225524,.0285875,.018331,.0119286,.0006998,.0095324,.0128896,.007472,.0194104,.0162434,,.0196467,.0157109,,.0316924,,,,,,.0103463,,.0139029,.0198026,.0153811,.0093561,,.0009995,,.0206846,,,,,,,.0163938,.0118778,,,.0140402,,,,.0254622,.0009952,.0363712,-.010812,.0063524,-.0011956,,.0177642,,.0214744,,-.0268432,.0242967,.0140402,.0076378,-.003591,.0052416,.0085988,.0031812,.0151196,.0119526,,.015356,.0114202,,.0274017,,,,,,.0060555,,.0096121,.0155118,.0110903,.0050653,,-.0032913,,.0163938,,
1995m10,1995,10,1995,,,,,-.0009004,.0090588,,,.0156765,,,,-.0237805,-.0674227,-.0016013,.0738079,-.0269602,-.0136933,,-.0178585,,-.047511,,-.0723557,-.0145047,.0008996,.0085632,-.0109598,.0015907,-.0068595,-.0053141,-.0065212,-.0096232,,-.0057917,-.0116607,,.0040916,,,,,,-.0058169,,.0035935,.0119286,.0124225,.0025966,,.0068763,,-.0105555,,,,,,,-.0055894,.0043699,,,.0109875,,,,-.0284695,-.0721117,-.0062903,.0691189,-.0316492,-.0183823,,-.0225475,,-.0522,,-.0770447,-.0191937,-.0037894,.0038742,-.0156488,-.0030983,-.0115485,-.0100031,-.0112102,-.0143121,,-.0104807,-.0163497,,-.0005974,,,,,,-.0105059,,-.0010955,.0072396,.0077335,-.0020924,,.0021873,,-.0152445,,
1995m11,1995,11,1995,,,,,.0113355,.0210763,,,.0077697,,,,.0260575,.050503,.0550562,-.0396768,-.0148091,-.0282966,,-.0016013,,-.0034058,,-.0300469,.0337249,.0488854,.0120274,.0068763,.0152807,.0160033,.0114344,.0187236,.0158881,,.0199634,.0140952,,.0356567,,,,,,.0137056,,.0166604,.0141001,.0156765,.0060815,,.0098513,,.0011993,,,,,,,.0071443,.0168851,,,.0035785,,,,.0218663,.0463118,.050865,-.043868,-.0190003,-.0324878,,-.0057925,,-.007597,,-.0342381,.0295337,.0446942,.0078362,.0026851,.0110894,.0118121,.0072432,.0145324,.0116969,,.0157722,.009904,,.0314655,,,,,,.0095144,,.0124692,.0099089,.0114853,.0018903,,.0056601,,-.0029919,,
1995m12,1995,12,1995,,,,,.0151841,.0130149,,,.0102473,,,,.014593,.1176941,-.0102524,.0347878,.0291704,.0313049,,.0357532,,.0069756,,.0631626,.0252778,.0216636,.0167588,.0244975,.0234362,.0222721,.0219572,.0205866,.0172513,,.0210068,.0162493,,.0356567,,,,,,.0081666,,.016267,.018331,.0132123,.0081666,,.013311,,.0381625,,,,,,,.0102961,.0081269,,,.0053593,,,,.009705,.1128061,-.0151404,.0298998,.0242823,.0264168,,.0308651,,.0020876,,.0582745,.0203898,.0167756,.0118708,.0196094,.0185482,.0173841,.0170691,.0156986,.0123633,,.0161188,.0113612,,.0307686,,,,,,.0032785,,.0113789,.0134429,.0083243,.0032785,,.008423,,.0332744,,
1996m1,1996,1,1996,,,,,.0219572,.015578,,,.0215658,,,,.0209784,.0230327,.0242047,.0008996,.0553401,.0439212,,.0675652,,.077609,,.004689,.0105442,.0381625,.0177417,.022055,.0335131,.0366973,.026934,.0284903,.0263965,,.029951,.0249414,,.0514533,,,,,,.0320799,,.0144944,.0135084,.0180364,.0197046,,.0153811,,.0193123,,,,,,,.0176664,.0112872,,,.017275,,,,.0166876,.0187419,.0199139,-.0033912,.0510493,.0396304,,.0632744,,.0733182,,.0003982,.0062534,.0338717,.0134509,.0177642,.0292223,.0324066,.0226432,.0241995,.0221057,,.0256602,.0206506,,.0471625,,,,,,.0277891,,.0102037,.0092176,.0137456,.0154138,,.0110903,,.0150215,,
1996m2,1996,2,1996,,,,,.0141987,.0128175,,,.0094552,,,,.0330479,.0626931,.0326608,-.043534,-.0163327,-.0054146,,-.0170444,,-.0178585,,-.0500309,.0278097,.0143959,.0095542,-.0034058,-.012275,-.0167393,-.0062193,.012225,.0092392,,.0127158,.0081289,,-.038429,,,,,,.0127188,,.0141987,.0102473,.0105442,.014593,,.0095542,,-.0001,,,,,,,.0103063,.0089251,,,.0055627,,,,.0291554,.0588007,.0287684,-.0474264,-.0202251,-.009307,,-.0209368,,-.0217509,,-.0539233,.0239173,.0105035,.0056618,-.0072982,-.0161674,-.0206317,-.0101117,.0083326,.0053468,,.0088234,.0042365,,-.0423214,,,,,,.0088264,,.0103063,.0063549,.0066518,.0107006,,.0056618,,-.0039924,,
1996m3,1996,3,1996,,,,,.0215658,.0149871,,,.0085632,,,,.0275179,.0979431,.0086624,.0070749,.0008996,-.0085363,,.0104453,,.0003999,,.0088606,.0188218,.0186255,.0111377,.0104453,.0208766,.0086386,.0098513,.0144944,.010844,,.0153742,.0107411,,.0036932,,,,,,.0003999,,.0114344,.013607,.0116321,.0060815,,.0112366,,.0006998,,,,,,,.0176734,.0110947,,,.0046708,,,,.0236255,.0940507,.00477,.0031825,-.0029928,-.0124287,,.0065528,,-.0034925,,.0049682,.0149293,.0147331,.0072453,.0065528,.0169841,.0047462,.0059589,.010602,.0069516,,.0114818,.0068487,,-.0001992,,,,,,-.0034925,,.007542,.0097146,.0077397,.0021891,,.0073442,,-.0031927,,
1996m4,1996,4,1996,,,,,.0301412,.0160702,,,.0034939,,,,.0723207,.0661622,.0918497,-.075586,.049171,.027226,,.0588348,,.0306262,,.1412391,.052023,.0258627,.01262,.0347878,.0264764,.0352339,.0304322,.038836,.0374451,,.0398888,.0336872,,.0306262,,,,,,.0274206,,.0201947,.0112366,.0186255,.0170538,,.016267,,.0071742,,,,,,,.0255517,.0114807,,,-.0010956,,,,.0677312,.0615728,.0872602,-.0801754,.0445816,.0226365,,.0542453,,.0260367,,.1366497,.0474336,.0212732,.0080306,.0301984,.0218869,.0306445,.0258428,.0342466,.0328556,,.0352993,.0290977,,.0260367,,,,,,.0228311,,.0156053,.0066472,.014036,.0124643,,.0116775,,.0025848,,
1996m5,1996,5,1996,,,,,.0204887,.0144944,,,.0138043,,,,.0525925,-.0098483,.0824091,-.0286053,.0418135,-.0044097,,.034981,,.0435383,,.179902,.0363319,.0346912,.013311,.0101483,.0097107,.0257418,.0152826,.0300441,.0272192,,.0297792,.026603,,-.0008003,,,,,,.0139029,,.0172504,.0134097,.0171521,.0141987,,.0118298,,.0085632,,,,,,,.0162975,.0103032,,,.0096131,,,,.0484012,-.0140395,.0782179,-.0327965,.0376223,-.0086009,,.0307898,,.0393471,,.1757108,.0321407,.0305,.0091198,.0059571,.0055195,.0215506,.0110914,.0258529,.023028,,.025588,.0224118,,-.0049915,,,,,,.0097117,,.0130591,.0092185,.0129609,.0100075,,.0076385,,.004372,,
